object_id,black,hispanic,white,asian
c:175452,0.0,0.0,1.0,0.0
c:17546,0.0,0.0,1.0,0.0
c:175467,0.0,0.0,1.0,0.0
c:175469,0.0,0.0,0.5,0.5
c:175471,0.0,0.0,1.0,0.0
c:175472,0.0,0.0,1.0,0.0
c:175474,0.0,0.12,0.88,0.0
c:175478,0.0,0.0,1.0,0.0
c:17548,0.0,0.0,1.0,0.0
c:175480,0.0,0.0,0.86,0.14
c:175481,0.0,0.0,1.0,0.0
c:175484,0.0,0.0,1.0,0.0
c:175486,0.0,0.0,1.0,0.0
c:175488,0.0,0.0,1.0,0.0
c:175489,0.0,0.0,1.0,0.0
c:175490,0.0,0.0,1.0,0.0
c:175491,0.0,0.0,1.0,0.0
c:175492,0.0,0.0,1.0,0.0
c:175494,0.0,0.0,1.0,0.0
c:175496,0.0,0.0,1.0,0.0
c:1755,0.0,0.0,0.91,0.09
c:175500,0.0,0.5,0.5,0.0
c:175502,0.0,0.0,1.0,0.0
c:175503,0.0,0.0,0.0,1.0
c:175505,0.0,0.0,1.0,0.0
c:175506,0.0,0.0,1.0,0.0
c:175509,0.0,0.0,0.0,1.0
c:17551,0.0,0.0,1.0,0.0
c:175510,0.0,0.0,1.0,0.0
c:175512,0.0,0.0,1.0,0.0
c:175515,0.0,0.0,1.0,0.0
c:175517,0.0,0.0,1.0,0.0
c:175518,0.0,0.0,0.83,0.17
c:17552,0.0,0.0,1.0,0.0
c:175522,0.0,0.0,1.0,0.0
c:17553,0.0,0.0,1.0,0.0
c:175532,0.0,0.0,1.0,0.0
c:175535,0.14,0.0,0.86,0.0
c:175536,0.0,0.0,1.0,0.0
c:175540,0.0,0.0,1.0,0.0
c:175541,0.0,0.67,0.33,0.0
c:175542,0.0,0.11,0.89,0.0
c:175544,0.0,0.0,1.0,0.0
c:175545,0.0,0.0,1.0,0.0
c:175546,0.0,0.0,1.0,0.0
c:175547,0.0,0.0,1.0,0.0
c:175549,0.0,0.0,1.0,0.0
c:17555,0.0,1.0,0.0,0.0
c:175550,0.0,0.0,1.0,0.0
c:175553,0.0,0.0,1.0,0.0
c:175554,0.0,0.33,0.67,0.0
c:175555,0.0,0.33,0.67,0.0
c:175556,0.0,0.0,0.5,0.5
c:175558,0.0,0.0,1.0,0.0
c:17556,1.0,0.0,0.0,0.0
c:175561,0.0,0.0,1.0,0.0
c:175562,0.0,0.0,1.0,0.0
c:175563,0.0,0.0,1.0,0.0
c:175564,0.0,0.0,1.0,0.0
c:175565,0.0,0.0,1.0,0.0
c:175566,0.0,0.0,1.0,0.0
c:175567,0.0,0.0,1.0,0.0
c:17557,0.0,0.0,1.0,0.0
c:175573,0.0,0.0,1.0,0.0
c:175574,0.0,0.0,1.0,0.0
c:175575,0.0,0.0,0.33,0.67
c:175576,0.0,0.0,0.67,0.33
c:175577,0.0,0.0,1.0,0.0
c:17558,0.0,1.0,0.0,0.0
c:175581,0.0,0.88,0.12,0.0
c:175584,0.0,0.0,1.0,0.0
c:175585,0.0,0.0,1.0,0.0
c:175589,0.0,0.0,1.0,0.0
c:17559,0.0,0.0,1.0,0.0
c:175590,0.0,0.0,1.0,0.0
c:175591,0.0,1.0,0.0,0.0
c:175592,0.0,1.0,0.0,0.0
c:175595,0.0,0.67,0.33,0.0
c:175597,0.0,0.0,1.0,0.0
c:175598,0.0,0.0,1.0,0.0
c:175599,0.0,0.0,0.67,0.33
c:1756,0.0,0.0,1.0,0.0
c:17560,0.0,0.0,0.8,0.2
c:175600,0.0,0.0,1.0,0.0
c:175601,0.0,0.0,1.0,0.0
c:175603,0.0,0.0,1.0,0.0
c:175604,0.0,0.0,1.0,0.0
c:175605,0.0,0.0,1.0,0.0
c:175606,0.0,0.0,0.8,0.2
c:175607,0.0,0.0,1.0,0.0
c:175612,0.0,0.0,1.0,0.0
c:175616,0.0,0.17,0.83,0.0
c:175617,0.0,0.22,0.78,0.0
c:175620,0.0,0.0,1.0,0.0
c:175623,0.0,0.0,0.67,0.33
c:175624,0.0,0.17,0.83,0.0
c:175626,0.0,0.33,0.67,0.0
c:175629,0.0,0.0,1.0,0.0
c:17563,0.0,0.0,1.0,0.0
c:175630,0.0,0.0,1.0,0.0
c:175631,0.0,0.0,1.0,0.0
c:175632,0.0,0.0,1.0,0.0
c:175636,0.0,0.0,1.0,0.0
c:175638,0.0,0.0,0.75,0.25
c:175639,0.0,0.0,1.0,0.0
c:175642,0.0,0.0,0.0,1.0
c:17565,0.0,0.0,1.0,0.0
c:175650,0.0,0.0,1.0,0.0
c:175652,0.0,0.0,1.0,0.0
c:175656,0.0,0.0,1.0,0.0
c:175661,0.0,0.0,1.0,0.0
c:17567,0.0,0.0,1.0,0.0
c:175670,0.0,0.0,1.0,0.0
c:175671,0.0,0.0,1.0,0.0
c:175672,0.0,0.0,1.0,0.0
c:175673,0.0,0.0,1.0,0.0
c:175674,0.0,0.0,0.0,1.0
c:175676,0.0,0.0,1.0,0.0
c:175678,0.0,0.0,1.0,0.0
c:175679,0.0,0.0,1.0,0.0
c:17568,0.0,0.0,1.0,0.0
c:175682,0.0,0.0,1.0,0.0
c:175684,0.0,0.0,0.0,1.0
c:175688,0.0,0.0,1.0,0.0
c:175693,0.0,0.0,1.0,0.0
c:175694,0.0,0.0,1.0,0.0
c:175695,0.0,0.0,1.0,0.0
c:175696,0.0,0.0,0.0,1.0
c:175697,0.0,0.0,1.0,0.0
c:17570,0.0,0.0,1.0,0.0
c:175700,0.0,0.5,0.5,0.0
c:175701,0.0,0.0,1.0,0.0
c:175705,0.0,0.0,1.0,0.0
c:17571,0.0,0.0,1.0,0.0
c:175710,0.0,0.0,1.0,0.0
c:175712,0.0,0.0,0.95,0.05
c:175717,0.0,0.0,1.0,0.0
c:175718,0.0,0.0,1.0,0.0
c:17572,0.0,0.0,1.0,0.0
c:175720,0.0,0.0,1.0,0.0
c:175726,0.0,0.0,1.0,0.0
c:175727,0.0,0.0,1.0,0.0
c:175728,0.0,1.0,0.0,0.0
c:175729,0.0,0.0,0.75,0.25
c:175730,0.0,0.0,0.0,1.0
c:175731,0.0,1.0,0.0,0.0
c:175732,0.0,0.33,0.67,0.0
c:175734,0.0,0.0,1.0,0.0
c:175736,0.0,0.0,1.0,0.0
c:175739,0.0,0.0,1.0,0.0
c:175740,0.0,0.0,0.0,1.0
c:175745,0.0,0.0,1.0,0.0
c:175746,0.0,0.0,1.0,0.0
c:175747,0.0,0.0,1.0,0.0
c:17575,0.0,0.0,1.0,0.0
c:175751,0.0,0.0,0.0,1.0
c:175760,0.0,0.0,0.0,1.0
c:175763,0.0,0.0,1.0,0.0
c:175764,0.0,0.0,1.0,0.0
c:175766,0.0,0.0,1.0,0.0
c:175767,0.0,0.0,1.0,0.0
c:175768,0.0,0.0,1.0,0.0
c:175769,0.0,0.0,1.0,0.0
c:175773,0.0,0.0,1.0,0.0
c:175777,0.0,0.0,1.0,0.0
c:175778,0.0,0.0,1.0,0.0
c:175779,0.0,0.0,1.0,0.0
c:175783,0.0,0.0,1.0,0.0
c:175785,0.0,0.5,0.5,0.0
c:175786,1.0,0.0,0.0,0.0
c:175788,0.0,1.0,0.0,0.0
c:175789,0.0,0.0,1.0,0.0
c:175790,0.0,0.0,1.0,0.0
c:175791,0.0,0.0,1.0,0.0
c:175792,0.0,0.0,1.0,0.0
c:175793,0.0,0.0,1.0,0.0
c:175796,0.0,0.0,1.0,0.0
c:175797,0.0,0.0,1.0,0.0
c:175798,0.0,0.0,1.0,0.0
c:175799,0.0,0.0,1.0,0.0
c:1758,0.0,0.09,0.91,0.0
c:175801,0.0,0.0,1.0,0.0
c:175802,0.0,0.0,1.0,0.0
c:175803,0.0,0.0,1.0,0.0
c:175805,0.0,0.0,1.0,0.0
c:17581,0.0,0.0,0.92,0.08
c:175810,0.0,0.0,1.0,0.0
c:175815,0.0,0.0,0.88,0.12
c:175821,0.0,0.0,1.0,0.0
c:175824,0.0,0.0,1.0,0.0
c:175830,0.0,0.0,0.5,0.5
c:175838,0.0,0.0,1.0,0.0
c:175839,0.2,0.0,0.6,0.2
c:175840,0.0,0.0,1.0,0.0
c:175845,0.0,0.0,1.0,0.0
c:175846,0.0,0.0,1.0,0.0
c:175848,0.0,0.33,0.67,0.0
c:175854,0.0,0.0,1.0,0.0
c:175863,0.0,0.0,1.0,0.0
c:17587,0.0,0.0,1.0,0.0
c:175872,0.0,0.0,1.0,0.0
c:175874,0.0,0.0,1.0,0.0
c:175885,0.0,0.0,1.0,0.0
c:175887,0.0,0.0,1.0,0.0
c:175890,0.0,0.0,1.0,0.0
c:175895,0.0,0.0,0.67,0.33
c:175902,0.0,0.0,0.5,0.5
c:175904,0.0,0.0,1.0,0.0
c:175905,0.0,0.0,1.0,0.0
c:175906,0.0,0.0,1.0,0.0
c:175908,0.0,0.0,1.0,0.0
c:175910,0.0,0.0,1.0,0.0
c:175911,0.0,0.0,1.0,0.0
c:175913,0.0,0.0,1.0,0.0
c:175914,0.0,1.0,0.0,0.0
c:175915,0.0,0.0,1.0,0.0
c:175916,0.0,0.0,1.0,0.0
c:175920,0.0,0.0,1.0,0.0
c:175922,0.0,0.0,0.0,1.0
c:175923,0.0,0.0,1.0,0.0
c:175925,0.0,0.0,1.0,0.0
c:175926,0.0,0.0,1.0,0.0
c:175927,0.0,0.0,1.0,0.0
c:175928,0.0,0.0,1.0,0.0
c:175933,0.0,0.0,1.0,0.0
c:175937,0.0,0.0,1.0,0.0
c:175941,0.0,1.0,0.0,0.0
c:175942,0.0,1.0,0.0,0.0
c:175943,0.0,1.0,0.0,0.0
c:175945,0.0,0.5,0.5,0.0
c:175947,0.0,0.0,1.0,0.0
c:175948,0.0,0.0,0.75,0.25
c:175949,0.0,0.5,0.5,0.0
c:175951,0.0,0.5,0.5,0.0
c:175958,0.0,0.0,1.0,0.0
c:175959,0.0,0.0,1.0,0.0
c:17596,0.0,0.25,0.75,0.0
c:175961,0.0,0.0,1.0,0.0
c:175964,0.0,0.0,1.0,0.0
c:175965,0.0,0.0,1.0,0.0
c:175966,0.0,0.0,1.0,0.0
c:175967,0.0,0.0,0.0,1.0
c:175969,0.0,0.0,1.0,0.0
c:175970,0.0,0.0,0.67,0.33
c:175972,0.0,0.0,1.0,0.0
c:175974,0.0,0.0,1.0,0.0
c:175975,0.0,0.0,1.0,0.0
c:175979,0.0,0.33,0.33,0.33
c:175980,0.0,0.0,0.0,1.0
c:175982,0.0,0.0,1.0,0.0
c:175986,0.0,0.0,0.67,0.33
c:175987,0.0,0.0,1.0,0.0
c:175988,0.0,0.0,1.0,0.0
c:175989,0.0,0.0,0.5,0.5
c:17599,0.0,0.06,0.94,0.0
c:175991,0.0,0.0,1.0,0.0
c:175996,0.0,0.0,1.0,0.0
c:175998,0.0,0.04,0.54,0.42
c:176,0.02,0.02,0.76,0.21
c:1760,0.0,0.0,1.0,0.0
c:17600,0.0,0.1,0.82,0.08
c:176005,0.0,0.0,1.0,0.0
c:176006,0.0,0.0,1.0,0.0
c:176010,0.0,0.0,1.0,0.0
c:176012,0.0,0.0,1.0,0.0
c:176013,0.0,0.0,1.0,0.0
c:176016,0.0,0.0,0.0,1.0
c:176017,0.33,0.0,0.67,0.0
c:176019,0.0,0.0,0.5,0.5
c:17602,0.0,0.0,0.91,0.09
c:176029,0.0,0.0,1.0,0.0
c:176034,0.0,0.0,1.0,0.0
c:176035,0.0,0.0,1.0,0.0
c:176043,0.0,0.0,1.0,0.0
c:176044,0.0,0.0,1.0,0.0
c:176048,0.0,0.0,1.0,0.0
c:176050,0.0,0.0,1.0,0.0
c:17606,0.0,0.0,1.0,0.0
c:176062,0.0,0.0,1.0,0.0
c:176065,0.0,0.0,1.0,0.0
c:176068,0.0,0.0,1.0,0.0
c:176069,0.0,0.0,1.0,0.0
c:17607,0.01,0.08,0.81,0.09
c:176072,0.0,0.0,1.0,0.0
c:176073,0.0,1.0,0.0,0.0
c:176075,0.0,0.0,1.0,0.0
c:176077,0.0,0.0,1.0,0.0
c:176079,0.0,0.0,1.0,0.0
c:176082,0.0,0.0,0.67,0.33
c:176083,0.0,0.0,1.0,0.0
c:176084,0.0,0.0,1.0,0.0
c:176087,0.0,0.0,1.0,0.0
c:176088,0.0,0.0,1.0,0.0
c:176090,0.0,0.0,1.0,0.0
c:176091,0.0,0.0,1.0,0.0
c:176095,0.0,0.0,0.5,0.5
c:176096,0.0,0.0,1.0,0.0
c:176097,0.0,0.0,0.8,0.2
c:176099,0.0,0.0,1.0,0.0
c:17610,0.0,0.0,1.0,0.0
c:176104,0.0,0.0,1.0,0.0
c:176107,0.0,0.08,0.92,0.0
c:176114,0.0,0.0,1.0,0.0
c:176115,0.0,0.25,0.75,0.0
c:176119,0.0,0.0,1.0,0.0
c:17612,0.0,0.0,1.0,0.0
c:176123,0.0,0.0,1.0,0.0
c:176124,0.0,1.0,0.0,0.0
c:176129,0.0,0.0,1.0,0.0
c:176130,0.0,0.0,1.0,0.0
c:176131,0.0,0.0,1.0,0.0
c:176134,0.0,0.0,1.0,0.0
c:176138,0.0,0.0,1.0,0.0
c:176140,0.0,0.0,1.0,0.0
c:176142,0.14,0.0,0.86,0.0
c:176143,0.0,0.0,1.0,0.0
c:176149,0.0,0.17,0.83,0.0
c:17615,0.0,0.0,1.0,0.0
c:176150,0.0,0.0,0.67,0.33
c:176151,0.0,0.0,1.0,0.0
c:176152,0.0,0.0,1.0,0.0
c:176153,0.0,0.25,0.25,0.5
c:176154,0.0,0.0,1.0,0.0
c:176155,0.0,0.0,1.0,0.0
c:176156,0.0,1.0,0.0,0.0
c:176157,0.0,0.0,1.0,0.0
c:176158,0.0,0.5,0.5,0.0
c:176159,0.0,0.0,1.0,0.0
c:176165,0.0,0.0,1.0,0.0
c:176166,0.0,0.0,1.0,0.0
c:176167,0.0,0.0,0.0,1.0
c:176170,0.0,0.67,0.0,0.33
c:176171,0.0,0.18,0.82,0.0
c:176172,0.0,0.0,1.0,0.0
c:176175,0.0,0.0,1.0,0.0
c:176176,0.0,0.0,1.0,0.0
c:176177,0.0,0.0,1.0,0.0
c:176178,0.0,0.0,1.0,0.0
c:176180,0.0,0.0,1.0,0.0
c:176182,0.0,0.0,1.0,0.0
c:176183,0.0,0.0,1.0,0.0
c:176184,0.0,0.0,1.0,0.0
c:176185,0.0,0.0,1.0,0.0
c:176188,0.0,0.0,1.0,0.0
c:17619,0.0,0.0,1.0,0.0
c:176194,0.0,0.0,1.0,0.0
c:176195,0.0,0.0,1.0,0.0
c:176198,0.0,0.0,1.0,0.0
c:1762,0.0,0.0,0.58,0.42
c:17620,0.0,0.0,1.0,0.0
c:176201,0.0,0.0,1.0,0.0
c:176202,0.0,0.0,1.0,0.0
c:176203,0.0,0.0,1.0,0.0
c:176204,0.0,0.0,1.0,0.0
c:176205,0.0,0.0,1.0,0.0
c:176206,0.0,0.0,1.0,0.0
c:176207,0.0,0.0,1.0,0.0
c:176209,0.0,0.0,1.0,0.0
c:17621,0.0,0.12,0.75,0.12
c:176210,0.0,0.0,1.0,0.0
c:176211,0.0,0.0,1.0,0.0
c:176212,0.0,0.0,1.0,0.0
c:176213,0.0,0.0,1.0,0.0
c:176214,0.0,0.0,1.0,0.0
c:176215,0.0,0.0,1.0,0.0
c:176217,0.0,0.0,1.0,0.0
c:176218,0.0,0.0,1.0,0.0
c:176219,0.0,0.0,1.0,0.0
c:17622,0.0,0.0,0.0,1.0
c:176220,0.0,0.0,1.0,0.0
c:176224,0.0,0.0,0.83,0.17
c:176225,0.0,0.0,1.0,0.0
c:176226,0.0,0.0,1.0,0.0
c:176228,0.0,0.0,1.0,0.0
c:17623,0.0,0.0,0.71,0.29
c:176231,0.0,0.11,0.89,0.0
c:176232,0.0,0.0,0.0,1.0
c:176233,0.0,0.0,1.0,0.0
c:176234,0.0,0.0,1.0,0.0
c:176237,0.0,0.0,1.0,0.0
c:176239,0.0,0.0,1.0,0.0
c:176242,0.0,0.0,1.0,0.0
c:176245,0.0,0.0,1.0,0.0
c:176247,0.0,0.0,0.67,0.33
c:176248,0.0,0.0,1.0,0.0
c:176250,0.0,0.0,1.0,0.0
c:176252,0.0,0.0,1.0,0.0
c:176257,0.0,0.0,0.0,1.0
c:176259,0.0,0.0,1.0,0.0
c:176262,0.0,0.0,1.0,0.0
c:176263,0.0,0.0,0.67,0.33
c:176269,0.0,0.0,1.0,0.0
c:176272,0.0,0.0,1.0,0.0
c:176273,0.0,1.0,0.0,0.0
c:176274,0.0,0.0,1.0,0.0
c:176276,0.0,0.0,1.0,0.0
c:176278,0.0,0.0,0.8,0.2
c:176280,0.0,0.0,1.0,0.0
c:176283,1.0,0.0,0.0,0.0
c:176284,0.0,0.5,0.5,0.0
c:176285,0.0,0.0,1.0,0.0
c:176288,0.0,0.0,1.0,0.0
c:17629,0.0,0.0,1.0,0.0
c:176290,0.0,0.0,1.0,0.0
c:176291,0.0,0.0,1.0,0.0
c:176295,0.0,0.0,1.0,0.0
c:17630,0.0,0.0,1.0,0.0
c:176300,0.0,0.0,1.0,0.0
c:176304,0.0,0.0,1.0,0.0
c:176305,0.0,0.0,1.0,0.0
c:17631,0.0,0.0,1.0,0.0
c:176311,0.0,0.0,0.78,0.22
c:176312,0.0,0.0,1.0,0.0
c:176316,0.12,0.25,0.62,0.0
c:176317,0.0,0.0,0.0,1.0
c:176318,0.0,0.0,1.0,0.0
c:176319,0.0,0.0,1.0,0.0
c:17632,0.0,0.0,1.0,0.0
c:176320,0.0,0.0,1.0,0.0
c:176321,0.0,0.0,0.0,1.0
c:176323,0.0,0.0,0.5,0.5
c:176325,0.0,0.0,0.86,0.14
c:17633,0.0,0.0,1.0,0.0
c:176333,0.0,0.0,0.0,1.0
c:176334,0.0,0.0,0.0,1.0
c:176336,0.0,0.27,0.73,0.0
c:176337,0.0,0.0,0.0,1.0
c:17634,0.0,0.1,0.9,0.0
c:176341,0.0,0.0,1.0,0.0
c:176342,0.0,0.5,0.5,0.0
c:176343,0.0,1.0,0.0,0.0
c:176344,0.0,1.0,0.0,0.0
c:176345,0.0,0.0,1.0,0.0
c:176346,0.0,0.0,1.0,0.0
c:176347,0.0,0.0,0.0,1.0
c:176348,0.0,0.0,1.0,0.0
c:176349,0.0,0.0,1.0,0.0
c:17635,0.0,0.0,1.0,0.0
c:176350,0.0,0.0,1.0,0.0
c:176351,0.0,0.0,1.0,0.0
c:176352,0.0,0.0,1.0,0.0
c:176353,0.0,0.0,1.0,0.0
c:176356,0.0,0.0,1.0,0.0
c:176358,0.0,0.0,1.0,0.0
c:176364,0.0,0.0,1.0,0.0
c:176366,0.0,0.0,1.0,0.0
c:17637,0.0,0.0,1.0,0.0
c:176371,0.0,0.0,1.0,0.0
c:176374,0.0,0.0,1.0,0.0
c:176375,0.0,0.0,0.0,1.0
c:176377,0.0,0.0,1.0,0.0
c:176381,0.0,0.0,1.0,0.0
c:176387,0.0,0.0,0.0,1.0
c:176388,0.0,0.0,1.0,0.0
c:17639,0.0,0.0,1.0,0.0
c:176390,0.0,0.0,1.0,0.0
c:176393,0.0,0.0,1.0,0.0
c:176394,0.0,0.0,1.0,0.0
c:176396,0.0,0.0,1.0,0.0
c:17640,0.0,0.0,1.0,0.0
c:176400,0.0,0.0,1.0,0.0
c:176404,0.0,0.0,1.0,0.0
c:176406,0.33,0.0,0.67,0.0
c:176409,0.0,0.0,1.0,0.0
c:17641,0.0,0.0,1.0,0.0
c:176410,0.0,0.0,1.0,0.0
c:176411,0.0,0.0,1.0,0.0
c:176412,0.0,0.0,1.0,0.0
c:176413,0.0,1.0,0.0,0.0
c:176414,0.0,0.0,1.0,0.0
c:176415,0.0,0.0,1.0,0.0
c:176416,0.0,0.2,0.4,0.4
c:176417,0.0,1.0,0.0,0.0
c:176418,0.0,0.0,0.5,0.5
c:176419,0.0,0.33,0.67,0.0
c:17642,0.0,0.0,1.0,0.0
c:176420,0.0,0.0,0.0,1.0
c:176422,0.0,0.0,1.0,0.0
c:176423,0.0,0.0,1.0,0.0
c:176425,0.0,0.0,1.0,0.0
c:176426,0.0,0.25,0.75,0.0
c:176427,0.0,0.0,1.0,0.0
c:176428,0.0,1.0,0.0,0.0
c:17643,0.0,0.0,1.0,0.0
c:176430,0.0,0.0,1.0,0.0
c:176431,0.0,0.0,1.0,0.0
c:176434,0.0,0.0,1.0,0.0
c:176436,0.0,0.0,1.0,0.0
c:176438,0.0,0.0,1.0,0.0
c:176439,0.0,0.0,0.0,1.0
c:176440,0.0,0.0,1.0,0.0
c:176441,0.0,0.0,1.0,0.0
c:176442,0.0,0.0,1.0,0.0
c:176443,0.0,0.0,1.0,0.0
c:176446,0.0,0.0,1.0,0.0
c:176450,0.0,0.0,1.0,0.0
c:176451,0.0,0.0,1.0,0.0
c:176453,0.0,0.0,0.0,1.0
c:176458,0.0,0.0,1.0,0.0
c:176459,0.0,0.0,1.0,0.0
c:176463,0.0,0.0,0.33,0.67
c:176464,0.0,0.0,1.0,0.0
c:176468,0.0,0.0,1.0,0.0
c:17647,0.0,0.12,0.88,0.0
c:176475,0.0,0.0,1.0,0.0
c:176476,0.0,0.0,1.0,0.0
c:176483,0.0,0.0,1.0,0.0
c:176484,0.0,0.0,1.0,0.0
c:176485,0.0,0.0,1.0,0.0
c:176486,0.0,0.0,1.0,0.0
c:176487,0.0,0.0,1.0,0.0
c:17649,0.0,0.0,0.75,0.25
c:176493,0.0,0.0,1.0,0.0
c:176494,0.0,0.0,1.0,0.0
c:176496,0.0,0.33,0.67,0.0
c:176497,0.0,0.0,1.0,0.0
c:176499,0.0,0.0,0.0,1.0
c:1765,0.0,0.08,0.62,0.31
c:17650,0.0,0.0,1.0,0.0
c:176500,0.0,0.0,1.0,0.0
c:176501,0.0,0.0,1.0,0.0
c:176505,0.0,0.0,1.0,0.0
c:176506,0.0,0.0,1.0,0.0
c:176508,0.0,0.0,1.0,0.0
c:176509,0.0,0.0,1.0,0.0
c:17651,0.0,0.2,0.8,0.0
c:176510,0.0,0.0,1.0,0.0
c:176513,0.0,0.0,1.0,0.0
c:176514,0.0,0.0,0.67,0.33
c:176517,0.0,0.0,1.0,0.0
c:176518,0.0,1.0,0.0,0.0
c:176519,0.0,0.0,1.0,0.0
c:176520,0.0,0.0,1.0,0.0
c:176525,0.0,0.0,1.0,0.0
c:176528,0.0,0.0,0.0,1.0
c:176529,0.0,0.0,1.0,0.0
c:176530,0.0,0.0,1.0,0.0
c:176531,0.0,0.0,1.0,0.0
c:176533,0.0,0.0,1.0,0.0
c:176534,0.0,0.0,1.0,0.0
c:176535,0.0,0.0,1.0,0.0
c:176536,0.0,0.0,1.0,0.0
c:176537,0.0,0.0,1.0,0.0
c:176538,0.0,0.0,1.0,0.0
c:176539,0.0,0.0,1.0,0.0
c:17654,0.0,0.14,0.71,0.14
c:176540,0.0,0.0,1.0,0.0
c:176541,0.0,0.0,1.0,0.0
c:176542,0.0,0.0,1.0,0.0
c:176547,0.0,0.0,1.0,0.0
c:176548,0.0,0.0,1.0,0.0
c:176549,0.0,0.0,1.0,0.0
c:17655,0.0,0.0,1.0,0.0
c:176550,0.0,0.17,0.83,0.0
c:176551,0.0,0.0,0.67,0.33
c:176553,0.0,0.0,0.33,0.67
c:176554,0.0,0.0,1.0,0.0
c:176555,0.0,0.0,1.0,0.0
c:176557,0.0,0.0,1.0,0.0
c:176558,0.0,0.0,1.0,0.0
c:17656,0.0,0.13,0.67,0.2
c:176560,0.0,0.0,0.5,0.5
c:176561,0.0,0.0,1.0,0.0
c:176562,0.0,0.0,1.0,0.0
c:176564,0.0,0.67,0.33,0.0
c:176565,0.0,0.5,0.5,0.0
c:176569,0.0,0.0,1.0,0.0
c:17657,0.0,0.0,0.8,0.2
c:176572,0.0,0.0,1.0,0.0
c:176573,0.0,0.0,1.0,0.0
c:17658,0.0,0.0,1.0,0.0
c:176586,0.0,0.0,0.0,1.0
c:176587,0.0,0.0,0.0,1.0
c:17659,0.0,0.0,1.0,0.0
c:176591,0.0,0.0,1.0,0.0
c:176593,0.0,0.0,0.0,1.0
c:176596,0.0,0.0,1.0,0.0
c:176597,0.0,0.0,1.0,0.0
c:1766,0.0,0.0,1.0,0.0
c:17660,0.0,0.0,1.0,0.0
c:176603,0.0,0.0,1.0,0.0
c:176604,0.0,0.0,1.0,0.0
c:176605,0.0,0.0,1.0,0.0
c:176609,0.0,0.0,0.75,0.25
c:17661,0.0,0.0,1.0,0.0
c:176611,0.0,0.0,1.0,0.0
c:176613,0.0,0.0,1.0,0.0
c:176614,0.0,0.0,1.0,0.0
c:176615,0.0,0.0,1.0,0.0
c:176616,0.0,0.0,1.0,0.0
c:176617,0.0,0.0,0.75,0.25
c:176618,0.0,0.0,1.0,0.0
c:17662,0.0,0.0,1.0,0.0
c:176620,0.0,0.0,1.0,0.0
c:176622,0.0,0.0,1.0,0.0
c:176630,0.0,0.0,1.0,0.0
c:176634,0.0,0.0,1.0,0.0
c:176636,0.0,0.0,1.0,0.0
c:176637,0.0,0.2,0.8,0.0
c:176641,0.0,0.0,1.0,0.0
c:176643,0.0,0.0,1.0,0.0
c:176644,0.0,0.0,1.0,0.0
c:176646,0.0,0.0,1.0,0.0
c:176647,0.0,0.0,1.0,0.0
c:176649,0.0,0.0,1.0,0.0
c:17665,0.0,0.0,1.0,0.0
c:176652,0.0,0.0,0.9,0.1
c:176653,0.0,0.0,1.0,0.0
c:176654,0.0,0.0,1.0,0.0
c:176655,0.0,0.0,1.0,0.0
c:176658,0.0,0.0,1.0,0.0
c:176659,0.0,0.0,1.0,0.0
c:17666,0.0,0.0,0.67,0.33
c:176660,0.0,0.17,0.67,0.17
c:176661,0.0,0.0,0.0,1.0
c:176663,0.0,0.0,1.0,0.0
c:176664,1.0,0.0,0.0,0.0
c:176665,0.0,0.0,1.0,0.0
c:176668,0.0,0.0,1.0,0.0
c:176669,0.0,0.0,1.0,0.0
c:17667,0.0,0.0,1.0,0.0
c:176670,0.0,0.0,1.0,0.0
c:176671,0.0,0.0,1.0,0.0
c:176675,0.0,0.0,0.0,1.0
c:176676,0.0,0.0,0.0,1.0
c:176677,0.0,0.0,0.75,0.25
c:176678,0.0,0.0,0.0,1.0
c:17668,0.0,0.0,1.0,0.0
c:176681,0.0,1.0,0.0,0.0
c:176683,0.08,0.08,0.5,0.33
c:176684,0.0,1.0,0.0,0.0
c:176685,0.0,1.0,0.0,0.0
c:176686,0.0,0.5,0.5,0.0
c:176689,0.0,0.29,0.57,0.14
c:176692,0.0,0.0,1.0,0.0
c:176695,0.0,0.0,1.0,0.0
c:176696,0.0,0.0,1.0,0.0
c:1767,0.0,0.15,0.77,0.08
c:17670,0.0,0.0,1.0,0.0
c:176703,0.0,0.0,1.0,0.0
c:176704,0.0,0.0,1.0,0.0
c:176707,0.0,0.0,1.0,0.0
c:176709,0.0,0.0,0.0,1.0
c:17671,0.0,0.0,1.0,0.0
c:176711,0.0,0.0,1.0,0.0
c:176713,0.07,0.0,0.8,0.13
c:176717,0.0,0.0,1.0,0.0
c:176718,0.0,0.0,1.0,0.0
c:17672,0.0,0.0,0.91,0.09
c:176721,0.0,0.0,0.0,1.0
c:176728,0.0,0.0,1.0,0.0
c:176730,0.0,0.0,1.0,0.0
c:176732,0.0,0.0,1.0,0.0
c:176733,0.0,0.0,1.0,0.0
c:176734,0.0,0.0,1.0,0.0
c:176736,0.0,0.0,1.0,0.0
c:176737,0.0,0.0,1.0,0.0
c:17674,0.0,0.12,0.88,0.0
c:176744,0.0,0.25,0.75,0.0
c:176747,0.0,0.0,1.0,0.0
c:17675,0.0,0.0,1.0,0.0
c:176752,0.0,0.0,1.0,0.0
c:176754,0.0,0.0,1.0,0.0
c:176756,0.0,0.0,1.0,0.0
c:17676,0.17,0.0,0.83,0.0
